longitude,latitude,timestamp,osm_way_id
-81.39588482857143,28.63147567142857,2022-02-08 22:46:41,1022533435
-81.36923819533679,28.630967314507775,2022-02-10 14:44:24,102254172
-81.43264549999999,28.4930417,2022-02-20 20:16:30,1023298491
-104.9543578,39.7803524,2022-02-21 04:28:02,1023379864
-81.3858643,28.6057557,2022-02-18 16:10:49,1024359697
-81.3862367,28.6059132,2022-02-16 15:22:36,1024359698
-81.38628179999999,28.6058819,2022-02-18 17:01:13,1024359698
-81.34562245454545,28.655464954545455,2022-02-05 19:58:11,102444611
-81.36310255217391,28.626131784782608,2022-02-06 22:58:58,102448560
-81.3430351,28.65829,2022-02-05 19:58:34,1024576987
-81.3428232,28.6584982,2022-02-05 19:58:36,1024576988
-81.34270529999999,28.6586666,2022-02-16 22:24:05,1024576988
-81.3417206,28.6599845,2022-02-05 19:59:16,1024576989
-81.3415172,28.6603101,2022-02-05 19:59:21,1024576989
-81.34173469999999,28.6600712,2022-02-16 22:24:25,1024576989
-81.3417317,28.6600786,2022-02-16 22:24:30,1024576989
-81.341734,28.6600773,2022-02-16 22:24:35,1024576989
-81.3417363,28.6600781,2022-02-16 22:24:40,1024576989
-81.3417387,28.6600767,2022-02-16 22:24:45,1024576989
-81.3417394,28.6600746,2022-02-16 22:24:50,1024576989
-81.3417379,28.6600738,2022-02-16 22:24:55,1024576989
-81.34173611891892,28.660073367567566,2022-02-16 22:25:00,1024576989
-81.34173441621621,28.660072786486488,2022-02-16 22:25:05,1024576989
-81.34173271351351,28.660072205405406,2022-02-16 22:25:10,1024576989
-81.3417310108108,28.660071624324324,2022-02-16 22:25:15,1024576989
-81.3417293081081,28.660071043243242,2022-02-16 22:25:20,1024576989
-81.34172760540541,28.660070462162164,2022-02-16 22:25:25,1024576989
-81.3417259027027,28.660069881081082,2022-02-16 22:25:30,1024576989
-81.3417242,28.6600693,2022-02-16 22:25:35,1024576989
-81.3416239,28.6602322,2022-02-16 22:25:40,1024576989
-81.3972376,28.6317038,2022-01-31 21:32:15,1024577971
-81.3972941,28.631728,2022-02-03 14:44:50,1024577971
-81.3973731,28.6317463,2022-02-10 14:48:12,1024577971
-81.3974549,28.6317735,2022-02-14 14:50:56,1024577971
-81.3974839,28.6318257,2022-01-31 21:32:17,1024577972
-81.3974544,28.6318185,2022-02-01 14:58:50,1024577972
-81.3975301,28.6318411,2022-02-02 14:41:11,1024577972
-81.397808,28.6320135,2022-02-03 14:44:54,1024577972
-81.3978231,28.6320208,2022-02-04 14:44:35,1024577972
-81.3975219,28.6318231,2022-02-10 14:48:13,1024577972
-81.3975899,28.6318907,2022-02-10 18:22:28,1024577972
-81.3978151,28.6320029,2022-02-11 15:02:58,1024577972
-81.39748639999999,28.6318128,2022-02-16 14:48:22,1024577972
-81.3976517,28.6318964,2022-02-18 14:48:16,1024577972
-81.39639606,28.63138236,2022-01-31 21:48:47,1024676163
-81.38247919999999,28.5401821,2022-02-13 19:14:54,1024754074
-81.3639905,28.580167327272726,2022-01-31 01:38:33,102477667
-81.38139881062801,28.63063725652174,2022-02-02 21:33:09,1024864444
-81.36098465434782,28.627053369565218,2022-02-01 21:53:07,102540023
-121.7333739,38.5486766,2022-02-21 05:25:06,1025629973
-81.38332644444445,28.631129937037038,2022-02-02 14:39:53,1025656132
-81.36102857315436,28.62752690671141,2022-02-04 14:35:46,1025797903
-81.34122669999999,28.6621041,2022-02-16 22:29:10,1026345334
-81.3413977,28.6616871,2022-02-16 22:29:15,1026345334
-81.341509,28.6614408,2022-02-16 22:29:18,1026345335
-81.34158359999999,28.6612817,2022-02-16 22:29:23,1026345335
-81.3415807,28.6612818,2022-02-16 22:29:28,1026345335
-81.34157859999999,28.6612823,2022-02-16 22:29:33,1026345335
-81.34157789999999,28.661283,2022-02-16 22:29:38,1026345335
-81.3415768,28.6612845,2022-02-16 22:29:43,1026345335
-81.3415756,28.6612859,2022-02-16 22:29:48,1026345335
-81.34157499999999,28.6612864,2022-02-16 22:29:53,1026345335
-81.34157527594937,28.66128644556962,2022-02-16 22:29:58,1026345335
-81.34157612088607,28.661286252531646,2022-02-16 22:30:03,1026345335
-81.34157696582278,28.661286059493673,2022-02-16 22:30:08,1026345335
-81.34157781075949,28.661285866455696,2022-02-16 22:30:13,1026345335
-81.3415786556962,28.661285673417723,2022-02-16 22:30:18,1026345335
-81.34157950063292,28.661285480379746,2022-02-16 22:30:23,1026345335
-81.34158034556962,28.661285287341773,2022-02-16 22:30:28,1026345335
